MAINID,Address,AltName,CitesPerCost,Cost,CostText,Country,Exclusive,FullTextURL,ISSN,JournalEmail,JournalURL,Name,Phone,SubmissionEmail,SubmissionNote,SubmissionURL,Type,eISSN,eType
399,"<p>ABA Journal of Labor &amp; Employment Law,<br />Saint Louis University School of Law<br />100 N. Tucker Blvd.<br />St. Louis, MO 63101</p>",The Labor Lawyer (v.1 1985 - v.24 2009),0.16,45.0,,US,false,,8756-2995,"matthew.bodie@slu.edu, miriam.cherry@slu.edu, marciamccormick@slu.edu",https://www.americanbar.org/groups/labor_law/publications/aba_journal_of_labor_employment_law_home/,ABA Journal of Labor & Employment Law,,"emplaw@law.slu.edu, abajlel@slu.edu",<p>Accepts e-mail submissions. A publication of the American Bar Association. Students and faculty editors at the Saint Louis University School of Law are responsible for editing the journal.</p>,,S,,E
400,"<p>Professor James R. Elkins,<br />College of Law,<br />West Virginia University,<br />PO Box 6130,<br />Morgantown WV 26506-6130</p>",,-1.0,100.0,,US,true,,0894-5993,jelkins@labs.net,,Legal Studies Forum,304-292-7818,jelkins@labs.net,"<p>Contributors should be aware that Legal Studies Forum is a literary journal publishing literary works by and about lawyers. Requires exclusive submission. Send submissions to editor, but prior inquiry by e-mail recommended as issues are planned several years in advance. Electronic submissions are encouraged (if sending electronically a WordPerfect or Word format file is preferred). The journal generally aims to inform authors within 24 hours whether a manuscript is accepted for publication. The Legal Studies Forum is a bi-annual literary-focused publication which is faculty-edited but is not peer-reviewed in the sense that term is most often used). The journal accepts fiction, poetry, literary criticism, and well-written essays. (Short stories and poetry previously published will also be considered for publication.)</p>",,S,,E
401,"<p>Fred Lane, Editor<br />Medical Trial Technique Quarterly<br />Suite 2220<br />33 North Dearborn<br />Chicago, IL 60602</p>",,-1.0,837.0,,US,false,,0025-7591,,https://store.legal.thomsonreuters.com/law-products/c/Medical-Trial-Technique-Quarterly/p/106154444,Medical Trial Technique Quarterly,,,<p>Requires paper copy submission. A peer edited journal.<br />Published by West Group</p>,,S,,
402,,,-1.0,220.0,,US,true,,0028-0283,,https://www.jstor.org/journal/natitaxjour,National Tax Journal,,ntj@rice.edu,<p>Requires exclusive submission. Accepts e-mail submissions. A refereed journal. <br />A publication of the National Tax Association.</p>,,S,,E
403,"<p>North Dakota Law Review<br />University of North Dakota School of Law<br />P.O. Box 9003<br />Grand Forks, ND 58202</p>",,-1.0,30.0,,US,false,,0029-2745,ndlr@law.und.edu,https://law.und.edu/law-review/issues/index.html,North Dakota Law Review,(701) 777-2217,ndlr@law.und.edu,<p>Accepts e-mail submissions. No student submissions. LLM submissions are accepted.</p>,http://web.law.und.edu/LawReview/artsub.php,G,,E
404,"<p>Editor-in-Chief<br />Northern Illinois University Law Review<br />NIU College of Law<br />DeKalb, IL 60115-2854</p>",,0.23,24.0,,US,false,,0734-1490,lawreview@niu.edu,https://commons.lib.niu.edu/handle/10843/17469,Northern Illinois University Law Review,(815) 753-0619,lawreview@niu.edu,"<p>Accepts e-mail submissions, via web form or mail. Submissions from JDs or equivalent, resume required.</p>",http://www.niu.edu/law/organizations/law_review/manuscript.shtml,G,,E
405,"<p>Editor-in-Chief<br />Ohio State Journal on Dispute Resolution<br />55 West 12th Avenue<br />Columbus, OH 43210-1391</p>",,0.22,50.0,,US,false,https://kb.osu.edu/handle/1811/75825,1046-4344,osu-jdr@osu.edu,https://moritzlaw.osu.edu/study/journals/osjdr-ohio-state-journal-dispute-resolution,Ohio State Journal on Dispute Resolution,(614) 292-7170; fax: (614) 292-3442,osu-jdr@osu.edu,<p>Accepts e-mail submissions. <br />The JDR is the official law journal of the American Bar Association&rsquo;s Section on Dispute Resolution</p>,https://moritzlaw.osu.edu/osjdr/2018/06/17/submissions/,S,,E
406,,"became: Columbia Journal of European Law<a href=""http://lawlib.wlu.edu/CLJC/index.aspx?mainid=609"">TOC</a><br>Journal of East European Law ( v.6 1999 - v.11 2004)<br>Parker School Journal of East European Law (v.1 1994 - v.5 1998)",-1.0,0.0,,US,false,,1943-1252,,http://www.columbia.edu/cu/law/cjeel/,Columbia Journal of East European Law,,,<p>Journal merged with Columbia Journal of European Law.</p>,,S,1943-1244,
407,"<p>Editor-In-Chief<br />Law Review Association<br />Quinnipiac University School of Law<br />275 Mount Carmel Avenue<br />Hamden, Connecticut 06518-1952</p>",QLR (v.14 1994 - v.26 2008),0.14,40.0,,US,false,,1073-8606,lawreview@qu.edu,https://www.quinnipiaclawjournals.com/law-review/,Quinnipiac Law Review,(203) 582-3221;7 Fax: (203) 582-3244,lawreview@qu.edu,<p>Accepts e-mail submissions.</p>,https://www.quinnipiaclawjournals.com/quinnipiac-law-review/submission.html,G,,E
408,"<p>Real Property, Trust and Estate Law Journal<br />American Bar Association<br />Section of Real Property, Probate and Trust Law<br />321 N. Clark St.<br />Chicago, IL 60610-4714</p>","Real Property, Probate and Trust Journal (v.1 (1966) - v.42 (2008))",0.16,50.0,,US,false,,2159-4538,burkhajr@law.sc.edu,https://www.americanbar.org/groups/real_property_trust_estate/publications/real-property-trust-and-estate-law-journal/,"Real Property, Trust and Estate Law Journal",,,"<p>Articles should be submitted electronically. <a href=""mailto:rschwenke@carltonfields.com"">rschwenke@carltonfields.com</a> for Real Property, and <a href=""mailto:bdouglas@mcguirewoods.com"">bdouglas@mcguirewoods.com</a> for Estate Planning, Probate and Trust Topics. A refereed journal.</p>",http://www.americanbar.org/content/dam/aba/administrative/real_property_trust_estate/aba_rpte_publications_journal_memo_to_authors.authcheckdam.pdf,S,1540-8469,U
409,<p>Editor de Art&iacute;culos<br />Revista de Derecho Puertorrique&ntilde;o<br />Pontificia Universidad Cat&oacute;lica de Puerto Rico<br />Escuela de Derecho<br />2250 Avenida Las Am&eacute;ricas Suite 613<br />Ponce PR 00717-9997</p>,,-1.0,30.0,,US,false,,0034-7930,,https://derecho.pucpr.edu/revista-de-derecho-puertorriqueno/,Revista de Derecho Puertorriqueño,(787)841-2000 Ext. 1840 (787)651-2035/787-844-3511/787-841-4620,ntorres@email.pucpr.edu,<p>Requires paper copy submission.</p>,,G,,
410,<p>Revista del Colegio de Abogados de Puerto Rico<br />P.O. Box 9021900<br />San Juan PR 00902-1900</p>,,-1.0,30.0,,US,false,,0010-0579,dircapr@capr.org,https://capr.org/revista/,Revista del Colegio de Abogados de Puerto Rico,,,<p>Requires paper copy submission.</p>,,G,,
411,"<p>Editor-In-Chief<br />Buffalo Environmental Law Journal<br />SUNY/Buffalo School of Law<br />403 O'Brian Hall<br />Amherst NY, 14260</p>",,-1.0,39.0,,US,false,https://digitalcommons.law.buffalo.edu/belj/,1066-8837,law-belj@buffalo.edu,https://www.law.buffalo.edu/beyond/journals/belj.html,Buffalo Environmental Law Journal,,law-belj@buffalo.edu,<p>Accepts electronic submissions via e-mail.</p>,https://www.law.buffalo.edu/beyond/journals/belj/subscriptions.html,S,,E
412,"<p>Professor Joseph Kimble<br />Thomas Cooley Law School<br />P.O. Box 13038<br />Lansing, MI 48901</p>",,-1.0,65.0,,US,false,,1049-5177,kimblej@cooley.edu,https://www.scribes.org/the-journal-of-legal-writing,Scribes Journal of Legal Writing,,kimblej@cooley.edu,"<p>Accepts e-mail submissions. A peer-edited journal. <br />A publication of the American Society of Legal Writers.<br />See the ""Information for Contributors"" on the inside front cover of any issue.</p>",,S,,E
413,"<p>The Trademark Reporter<br />655 Third Avenue, 10th Floor<br />New York, NY 10017-5617</p>",,-1.0,90.0,,US,true,,0041-056X,tmr@inta.org,http://www.inta.org/TMR/Pages/Overview.aspx,Trademark Reporter,(212) 768-9887,wknox@inta.org,<p>Requires exclusive submission. Accepts e-mail submissions.&nbsp;</p>,http://www.inta.org/TMR/Pages/StyleGuide.aspx,S,,E
414,"<p>Submissions Editor<br />Texas Journal of Women, Gender, and the Law<br />The University of Texas School of Law<br />727 East Dean Keeton Street<br />Austin, TX 78705-3299</p>",Texas Journal of Women and the Law ( - v23 2014),-1.0,35.0,,US,false,,1058-5427,,https://law.utexas.edu/publications/journals/texas-journal-of-women-and-the-law/,"Texas Journal of Women, Gender, and the Law",,,,,S,,E
416,"<p>The University of Miami Inter-American Law Review<br />University of Miami School of Law<br />P.O. Box 248087<br />Coral Gables, Florida 33124</p>",,-1.0,23.0,,US,false,,0884-1756,ialr@law.miami.edu,https://inter-american-law-review.law.miami.edu/,University of Miami Inter-American Law Review,(305) 284-5562; fax: (305) 284-4138,,"<p>Requires electronic submissions via <a href=""http://law.bepress.com/expresso/"">ExpressO</a>.</p>",,S,,E
417,"<p>Women's Rights Law Reporter<br />Attn: Senior Submissions Editor<br />Rutgers University School of Law<br />123 Washington Street<br />Newark, New Jersey 07102</p>",,-1.0,40.0,,US,false,,0085-8269,,https://womensrightslawreporter.com/,Women's Rights Law Reporter,973-353-5320 (ask for Sr. Submissions Editor),,,https://womensrightslawreporter.com/submissions/,S,,
418,"<p>Managing Editor,<br />The Air Force Law Review<br />U.S. Air Force, Judge Advocate General School<br />150 Chennault Circle<br />Maxwell Air Force Base<br />Alabama 36112-6418</p>",,-1.0,0.0,,US,false,,0094-8381,afloa.afjags@us.af.mil,https://www.afjag.af.mil/Library/AFJAGS-Library/,Air Force Law Review,,afloa.afjags@us.af.mil,"<p>Submissions should be on a diskette in Word format, along with a paper copy. A peer edited journal.</p>",https://www.afjag.af.mil/Portals/77/documents/Publications/Law%20Review%20Guide.pdf?ver=OUY8F0CaagnTr2Okxi24bQ%3d%3d,S,,
419,"<p>Tax Editor<br />The Akron Law Review<br />The University of Akron School of Law<br />Akron, OH 44325-2901</p>",,-1.0,13.0,,US,false,,1044-4130,taxjournal@uakron.edu,https://ideaexchange.uakron.edu/akrontaxjournal/,Akron Tax Journal,(330) 972-7335; fax: (330) 258-2343,taxjournal@uakron.edu,<p>Accepts e-mail submissions.</p>,http://www.uakron.edu/law/lawreview/taxjournal/submissions.dot,S,,E
420,"<p>Albany Law School,<br />Journal of Science &amp; Technology<br />80 New Scotland Avenue<br />Albany, New York 12208</p>",,0.28,20.0,,US,false,,1059-4280,lawjournal@albanylaw.edu,https://www.albanylawscitech.org/,Albany Law Journal of Science & Technology,(518) 472-5855,lawjournal@albanylaw.edu,<p>Accepts e-mail submissions.</p>,http://www.albanylawjournal.org/,S,,E
421,"<p>American Journal of Trial Advocacy<br />Cumberland School of Law of Samford University<br />800 Lakeshore Drive, Suite 301<br />Birmingham, AL 35229</p>",,0.2,24.0,,US,false,,0160-0281,jtrialad@samford.edu,https://www.samford.edu/cumberlandlaw/american-journal-of-trial-advocacy,American Journal of Trial Advocacy,(205) 726-2959,jtrialad@samford.edu,<p>Accepts scholarly submissions from all legal professionals on legal topics of use in the daily practice of law.</p>,,S,,
422,"<p>Managing Editor<br />The American Review of International Arbitration<br />Columbia Law School<br />435 West 116th Street<br />New York, NY 10027</p>",,-1.0,302.0,,US,true,,1050-4109,,http://aria.law.columbia.edu/,American Review of International Arbitration,,ecooper@law.columbia.edu,<p>Prefers exclusive submission. Accepts e-mail submissions.</p>,http://www.law.columbia.edu/current_student/Law_Journals/int_arbitration,S,,E
423,"<p>Articles Editor<br />American University Journal of Gender, Social Policy &amp; the Law<br />Washington College of Law<br />4801 Massachusetts Avenue, NW, Suite 632<br />Washington, DC 20016</p>",American University Journal of Gender & the Law ( -1998),0.29,35.0,,US,false,https://digitalcommons.wcl.american.edu/jgspl/,1557-3753,jgspl.publications@gmail.com,http://www.jgspl.org/,"American University Journal of Gender, Social Policy & the Law",,,"<p>Accepts e-mail submissions. Although founded as feminist publication, the journal also seeks and publishes many social policy pieces not dealing with gender.</p>",https://digitalcommons.wcl.american.edu/cgi/submit.cgi?context=jgspl,S,,E
424,"<p>The Arizona Journal of International and Comparative Law<br />James E. Rogers College of Law<br />The University of Arizona<br />Tucson, AZ 85721-0176</p>",,-1.0,29.0,,US,false,,0743-6963,azjournal@law.arizona.edu,http://arizonajournal.org/,Arizona Journal of International and Comparative Law,,azjournal@law.arizona.edu,<p>Accepts e-mail submissions.</p>,http://www.ajicl.org/publish.cfm,S,,E
425,"<p>Manuscript Review Committee,<br />Berkeley Journal of International Law<br />Boalt Hall<br />Berkeley, CA 94720</p>",,0.04,56.0,,US,false,,1085-5718,bjil@law.berkeley.edu,https://www.berkeleyjournalofinternationallaw.com/about,Berkeley Journal of International Law,,bjil@law.berkeley.edu,"<p>Prefers electronic submissions via <a href=""http://law.bepress.com/expresso/"">ExpressO</a>. Also accepts submissions via Scholastica and e-mail.</p>",https://www.berkeleyjournalofinternationallaw.com/articles,S,,E
426,"<p>Editor-in-Chief<br />Boston College International and Comparative Law Review<br />Boston College Law School<br />885 Centre Street<br />Newton Centre, MA 02459</p>",,-1.0,15.0,,US,false,,0277-5778,iclr@bc.edu,https://lawdigitalcommons.bc.edu/iclr/,Boston College International and Comparative Law Review,(617) 552-8557; fax (617) 552-2615,iclr@bc.edu,<p>Accepts e-mail submissions. Does not accept student authored submissions.</p>,,S,,E
427,"<p>Articles Editors<br />Boston University International Law Journal<br />765 Commonwealth Avenue<br />Boston, MA 02215</p>",,0.06,35.0,,US,false,,0737-8947,builj@bu.edu,http://www.bu.edu/ilj/,Boston University International Law Journal,(617) 353-3157,,"<p>Authors should submit articles via <a href=""http://law.bepress.com/expresso/"">ExpressO</a> or e-mail them directly to <a href=""mailto:builj@bu.edu"">builj@bu.edu</a>. The Journal also requests a copy of the author's CV.</p>",http://www.bu.edu/law/central/jd/organizations/journals/international/submission.html,S,,E
428,"<p>Managing Editor, Submissions<br />Journal of Science &amp; Technology Law<br />Boston University School of Law<br />765 Commonwealth Avenue<br />Boston, Massachusetts 02215</p>",,0.23,50.0,,US,false,,1548-520X,jostl.bulaw@gmail.com,https://www.bu.edu/jostl/,Boston University Journal of Science & Technology Law,,,<p>Requires electronic submission via ExpressO.</p>,http://www.bujostl.org/submissions,S,,E
429,"<p>Boston University Public Interest Law Journal<br />Boston University School of Law<br />765 Commonwealth Avenue<br />Boston, MA 02215</p>",,0.28,25.0,,US,false,,1077-0615,pilj@bu.edu,https://www.bu.edu/pilj/,Boston University Public Interest Law Journal,(617) 353-7255,pilj@bu.edu,<p>Accepts e-mail submissions. The Journal is particularly interested in submissions that combine theory and practical application.</p>,https://www.bu.edu/pilj/submission-instructions/,S,,E
430,"<p>Buffalo Human Rights Law Review<br />University at Buffalo School of Law<br />523 John Lord O'Brian Hall<br />Buffalo, New York 14260</p>",,-1.0,87.0,,US,false,https://digitalcommons.law.buffalo.edu/bhrlr/,1098-3643,buffalohrlr@gmail.com,https://www.law.buffalo.edu/beyond/journals/bhrlr.html,Buffalo Human Rights Law Review,716.645.6206,buffalohrlr@gmail.com,<p>The journal prefers electronic submissions. Use consecutively-numbered footnotes rather than endnotes. The journal focuses on the interdisciplinary study of international human rights law.</p>,https://www.law.buffalo.edu/beyond/journals/bhrlr/subs.html,S,,E
431,"<p>Lead Articles Editor<br />DePaul Journal of Art, Technology &amp; Intellectual Property Law<br />DePaul University College of Law<br />25 East Jackson Boulevard<br />Chicago, IL 60604-2287</p>",DePaul-LCA Journal of Art and Entertainment Law (v.1 1991 - v.17 2007),-1.0,40.0,,US,false,,1061-0553,,https://via.library.depaul.edu/jatip/,"DePaul Journal of Art, Technology & Intellectual Property Law",312.362.5635,articles.jatip@gmail.com,<p>Accepts e-mail submissions.</p>,,S,,E
